Repetição,Cenário,Método,Data,Real,Estimado
15,Aleatório 20%,Harmônica + resíduo,2018-10-01,548.1,525.201404076749
15,Aleatório 20%,Harmônica + resíduo,2019-06-01,598.7,591.7469290084515
15,Aleatório 20%,Harmônica + resíduo,2019-07-01,667.2,660.2373457753589
15,Aleatório 20%,Harmônica + resíduo,2021-05-01,672.4,660.1780426937542
15,Aleatório 20%,Harmônica + resíduo,2021-07-01,775.8,762.9828256371247
15,Aleatório 20%,Harmônica + resíduo,2022-03-01,694.4,614.6968085027395
15,Aleatório 20%,Harmônica + resíduo,2022-06-01,745.1,723.448119433793
15,Aleatório 20%,Harmônica + resíduo,2022-08-01,852.0,825.8989754392732
15,Bloco 3 meses,Média global,2018-07-01,648.4,577.0670588235294
15,Bloco 3 meses,Média global,2018-08-01,652.1,577.0670588235294
15,Bloco 3 meses,Média global,2018-09-01,574.2,577.0670588235294
15,Bloco 3 meses,Linear,2018-07-01,648.4,561.75
15,Bloco 3 meses,Linear,2018-08-01,652.1,557.2
15,Bloco 3 meses,Linear,2018-09-01,574.2,552.65
15,Bloco 3 meses,PCHIP,2018-07-01,648.4,563.45625
15,Bloco 3 meses,PCHIP,2018-08-01,652.1,557.1999999999999
15,Bloco 3 meses,PCHIP,2018-09-01,574.2,550.94375
15,Bloco 3 meses,Harmônica log,2018-07-01,648.4,627.6924311139798
15,Bloco 3 meses,Harmônica log,2018-08-01,652.1,643.1791406025947
15,Bloco 3 meses,Harmônica log,2018-09-01,574.2,568.5705565501872
15,Bloco 3 meses,Harmônica + resíduo,2018-07-01,648.4,637.5532365433149
15,Bloco 3 meses,Harmônica + resíduo,2018-08-01,652.1,657.9514541776621
15,Bloco 3 meses,Harmônica + resíduo,2018-09-01,574.2,585.7854808612849
15,Bloco 6 meses,Média global,2020-02-01,439.8,578.8716049382716
15,Bloco 6 meses,Média global,2020-03-01,549.3,578.8716049382716
15,Bloco 6 meses,Média global,2020-04-01,557.2,578.8716049382716
15,Bloco 6 meses,Média global,2020-05-01,592.6,578.8716049382716
15,Bloco 6 meses,Média global,2020-06-01,635.0,578.8716049382716
15,Bloco 6 meses,Média global,2020-07-01,682.4,578.8716049382716
15,Bloco 6 meses,Linear,2020-02-01,439.8,637.2666666666667
15,Bloco 6 meses,Linear,2020-03-01,549.3,652.6222222222223
15,Bloco 6 meses,Linear,2020-04-01,557.2,667.9777777777778
15,Bloco 6 meses,Linear,2020-05-01,592.6,683.3333333333334
15,Bloco 6 meses,Linear,2020-06-01,635.0,698.6888888888889
15,Bloco 6 meses,Linear,2020-07-01,682.4,714.0444444444445
15,Bloco 6 meses,PCHIP,2020-02-01,439.8,644.6218666913993
15,Bloco 6 meses,PCHIP,2020-03-01,549.3,665.119835413847
15,Bloco 6 meses,PCHIP,2020-04-01,557.2,684.8005596891023
15,Bloco 6 meses,PCHIP,2020-05-01,592.6,702.3664889012553
15,Bloco 6 meses,PCHIP,2020-06-01,635.0,716.5200724343957
15,Bloco 6 meses,PCHIP,2020-07-01,682.4,725.9637596726138
15,Bloco 6 meses,Harmônica log,2020-02-01,439.8,559.5764490709411
15,Bloco 6 meses,Harmônica log,2020-03-01,549.3,572.1042825931977
15,Bloco 6 meses,Harmônica log,2020-04-01,557.2,608.0188878255426
15,Bloco 6 meses,Harmônica log,2020-05-01,592.6,613.818864653213
15,Bloco 6 meses,Harmônica log,2020-06-01,635.0,641.4437470891271
15,Bloco 6 meses,Harmônica log,2020-07-01,682.4,716.8018922436504
15,Bloco 6 meses,Harmônica + resíduo,2020-02-01,439.8,544.0293377820293
15,Bloco 6 meses,Harmônica + resíduo,2020-03-01,549.3,558.4581860810591
15,Bloco 6 meses,Harmônica + resíduo,2020-04-01,557.2,595.9160785702596
15,Bloco 6 meses,Harmônica + resíduo,2020-05-01,592.6,604.0332343888624
15,Bloco 6 meses,Harmônica + resíduo,2020-06-01,635.0,633.7701040821753
15,Bloco 6 meses,Harmônica + resíduo,2020-07-01,682.4,711.0905159859177
16,Aleatório 10%,Média global,2016-06-01,492.5,576.826582278481
16,Aleatório 10%,Média global,2018-09-01,574.2,576.826582278481
16,Aleatório 10%,Média global,2019-03-01,573.2,576.826582278481
16,Aleatório 10%,Média global,2019-08-01,677.0,576.826582278481
16,Aleatório 10%,Média global,2019-09-01,602.0,576.826582278481
16,Aleatório 10%,Média global,2020-02-01,439.8,576.826582278481
16,Aleatório 10%,Média global,2021-11-01,671.8,576.826582278481
16,Aleatório 10%,Média global,2022-06-01,745.1,576.826582278481
16,Aleatório 10%,Linear,2016-06-01,492.5,512.65
16,Aleatório 10%,Linear,2018-09-01,574.2,600.1
16,Aleatório 10%,Linear,2019-03-01,573.2,521.25
16,Aleatório 10%,Linear,2019-08-01,677.0,637.8000000000001
16,Aleatório 10%,Linear,2019-09-01,602.0,608.4
16,Aleatório 10%,Linear,2020-02-01,439.8,559.775
16,Aleatório 10%,Linear,2021-11-01,671.8,681.2666666666667
16,Aleatório 10%,Linear,2022-06-01,745.1,752.0
16,Aleatório 10%,PCHIP,2016-06-01,492.5,514.1281215898994
16,Aleatório 10%,PCHIP,2018-09-01,574.2,600.1
16,Aleatório 10%,PCHIP,2019-03-01,573.2,516.8042047853625
16,Aleatório 10%,PCHIP,2019-08-01,677.0,644.3333333333334
16,Aleatório 10%,PCHIP,2019-09-01,602.0,601.8666666666666
16,Aleatório 10%,PCHIP,2020-02-01,439.8,555.846875
16,Aleatório 10%,PCHIP,2021-11-01,671.8,676.6074074074074
16,Aleatório 10%,PCHIP,2022-06-01,745.1,756.3998640757425
16,Aleatório 10%,Harmônica log,2016-06-01,492.5,495.92449183845474
16,Aleatório 10%,Harmônica log,2018-09-01,574.2,569.9529716056165
16,Aleatório 10%,Harmônica log,2019-03-01,573.2,530.0384554616353
16,Aleatório 10%,Harmônica log,2019-08-01,677.0,685.7902176053639
16,Aleatório 10%,Harmônica log,2019-09-01,602.0,607.0233972277865
16,Aleatório 10%,Harmônica log,2020-02-01,439.8,555.9570163355763
16,Aleatório 10%,Harmônica log,2021-11-01,671.8,699.8758214622992
16,Aleatório 10%,Harmônica log,2022-06-01,745.1,723.7923834720275
16,Aleatório 10%,Harmônica + resíduo,2016-06-01,492.5,494.6417953960759
16,Aleatório 10%,Harmônica + resíduo,2018-09-01,574.2,583.7820774550431
16,Aleatório 10%,Harmônica + resíduo,2019-03-01,573.2,508.1688518724206
16,Aleatório 10%,Harmônica + resíduo,2019-08-01,677.0,690.3149873285272
16,Aleatório 10%,Harmônica + resíduo,2019-09-01,602.0,617.3432296170675
16,Aleatório 10%,Harmônica + resíduo,2020-02-01,439.8,538.8955986715433
16,Aleatório 10%,Harmônica + resíduo,2021-11-01,671.8,722.1720420316398
16,Aleatório 10%,Harmônica + resíduo,2022-06-01,745.1,723.5925676437568
16,Aleatório 20%,Média global,2015-09-01,456.3,587.7514705882353
16,Aleatório 20%,Média global,2016-02-01,381.2,587.7514705882353
16,Aleatório 20%,Média global,2016-05-01,473.0,587.7514705882353
16,Aleatório 20%,Média global,2016-10-01,489.0,587.7514705882353
16,Aleatório 20%,Média global,2017-02-01,448.8,587.7514705882353
16,Aleatório 20%,Média global,2017-05-01,496.8,587.7514705882353
16,Aleatório 20%,Média global,2017-09-01,531.7,587.7514705882353
16,Aleatório 20%,Média global,2017-11-01,531.0,587.7514705882353
16,Aleatório 20%,Média global,2018-07-01,648.4,587.7514705882353
16,Aleatório 20%,Média global,2019-02-01,489.1,587.7514705882353
16,Aleatório 20%,Média global,2019-03-01,573.2,587.7514705882353
16,Aleatório 20%,Média global,2019-09-01,602.0,587.7514705882353
16,Aleatório 20%,Média global,2020-04-01,557.2,587.7514705882353
16,Aleatório 20%,Média global,2021-03-01,663.1,587.7514705882353
16,Aleatório 20%,Média global,2021-11-01,671.8,587.7514705882353
16,Aleatório 20%,Média global,2022-02-01,623.5,587.7514705882353
16,Aleatório 20%,Linear,2015-09-01,456.3,480.75
16,Aleatório 20%,Linear,2016-02-01,381.2,473.6
16,Aleatório 20%,Linear,2016-05-01,473.0,474.7
16,Aleatório 20%,Linear,2016-10-01,489.0,501.85
16,Aleatório 20%,Linear,2017-02-01,448.8,512.225
16,Aleatório 20%,Linear,2017-05-01,496.8,504.54999999999995
16,Aleatório 20%,Linear,2017-09-01,531.7,556.05
16,Aleatório 20%,Linear,2017-11-01,531.0,541.8333333333334
16,Aleatório 20%,Linear,2018-07-01,648.4,609.2
16,Aleatório 20%,Linear,2019-02-01,489.1,557.92
16,Aleatório 20%,Linear,2019-03-01,573.2,555.66
16,Aleatório 20%,Linear,2019-09-01,602.0,628.0
16,Aleatório 20%,Linear,2020-04-01,557.2,570.95
16,Aleatório 20%,Linear,2021-03-01,663.1,581.25
16,Aleatório 20%,Linear,2021-11-01,671.8,667.12
16,Aleatório 20%,Linear,2022-02-01,623.5,687.5799999999999
16,Aleatório 20%,PCHIP,2015-09-01,456.3,480.75
16,Aleatório 20%,PCHIP,2016-02-01,381.2,475.563015776699
16,Aleatório 20%,PCHIP,2016-05-01,473.0,467.4026508226691
16,Aleatório 20%,PCHIP,2016-10-01,489.0,501.1728274559194
16,Aleatório 20%,PCHIP,2017-02-01,448.8,513.3610044080605
16,Aleatório 20%,PCHIP,2017-05-01,496.8,495.9588628179812
16,Aleatório 20%,PCHIP,2017-09-01,531.7,552.8818746214416
16,Aleatório 20%,PCHIP,2017-11-01,531.0,535.425925925926
16,Aleatório 20%,PCHIP,2018-07-01,648.4,613.8793404735062
16,Aleatório 20%,PCHIP,2019-02-01,489.1,557.3776
16,Aleatório 20%,PCHIP,2019-03-01,573.2,554.5752
16,Aleatório 20%,PCHIP,2019-09-01,602.0,628.0
16,Aleatório 20%,PCHIP,2020-04-01,557.2,573.2812507715956
16,Aleatório 20%,PCHIP,2021-03-01,663.1,570.5696477530099
16,Aleatório 20%,PCHIP,2021-11-01,671.8,663.8463999999999
16,Aleatório 20%,PCHIP,2022-02-01,623.5,690.8536
16,Aleatório 20%,Harmônica log,2015-09-01,456.3,477.96165207732196
16,Aleatório 20%,Harmônica log,2016-02-01,381.2,426.57475730287405
16,Aleatório 20%,Harmônica log,2016-05-01,473.0,480.49244036925654
16,Aleatório 20%,Harmônica log,2016-10-01,489.0,470.8665356952956
16,Aleatório 20%,Harmônica log,2017-02-01,448.8,453.10081288056296
16,Aleatório 20%,Harmônica log,2017-05-01,496.8,510.37130441288
16,Aleatório 20%,Harmônica log,2017-09-01,531.7,539.2528282187583
16,Aleatório 20%,Harmônica log,2017-11-01,531.0,544.000096926159
16,Aleatório 20%,Harmônica log,2018-07-01,648.4,627.7721658851336
16,Aleatório 20%,Harmônica log,2019-02-01,489.1,511.20397159924227
16,Aleatório 20%,Harmônica log,2019-03-01,573.2,525.3191512424086
16,Aleatório 20%,Harmônica log,2019-09-01,602.0,608.4036480292502
16,Aleatório 20%,Harmônica log,2020-04-01,557.2,601.497721553606
16,Aleatório 20%,Harmônica log,2021-03-01,663.1,592.6831928748942
16,Aleatório 20%,Harmônica log,2021-11-01,671.8,692.4648495536586
16,Aleatório 20%,Harmônica log,2022-02-01,623.5,612.6229836738587
16,Aleatório 20%,Harmônica + resíduo,2015-09-01,456.3,469.5415452711011
16,Aleatório 20%,Harmônica + resíduo,2016-02-01,381.2,450.0067640040735
16,Aleatório 20%,Harmônica + resíduo,2016-05-01,473.0,468.99965287284175
16,Aleatório 20%,Harmônica + resíduo,2016-10-01,489.0,463.3946974375845
16,Aleatório 20%,Harmônica + resíduo,2017-02-01,448.8,486.7219157716031
16,Aleatório 20%,Harmônica + resíduo,2017-05-01,496.8,498.45582572516787
16,Aleatório 20%,Harmônica + resíduo,2017-09-01,531.7,542.633096848158
16,Aleatório 20%,Harmônica + resíduo,2017-11-01,531.0,574.4349736837856
16,Aleatório 20%,Harmônica + resíduo,2018-07-01,648.4,632.7425602776225
16,Aleatório 20%,Harmônica + resíduo,2019-02-01,489.1,499.5796992619941
16,Aleatório 20%,Harmônica + resíduo,2019-03-01,573.2,513.3705413205042
16,Aleatório 20%,Harmônica + resíduo,2019-09-01,602.0,612.8180563088891
16,Aleatório 20%,Harmônica + resíduo,2020-04-01,557.2,587.4426721091202
16,Aleatório 20%,Harmônica + resíduo,2021-03-01,663.1,564.9754978985707
16,Aleatório 20%,Harmônica + resíduo,2021-11-01,671.8,727.0951304288016
16,Aleatório 20%,Harmônica + resíduo,2022-02-01,623.5,667.4707218895593
16,Bloco 3 meses,Média global,2018-05-01,553.4,578.3211764705883
16,Bloco 3 meses,Média global,2018-06-01,566.3,578.3211764705883
16,Bloco 3 meses,Média global,2018-07-01,648.4,578.3211764705883
16,Bloco 3 meses,Linear,2018-05-01,553.4,554.3000000000001
16,Bloco 3 meses,Linear,2018-06-01,566.3,586.9000000000001
16,Bloco 3 meses,Linear,2018-07-01,648.4,619.5
16,Bloco 3 meses,PCHIP,2018-05-01,553.4,542.075
16,Bloco 3 meses,PCHIP,2018-06-01,566.3,586.9
16,Bloco 3 meses,PCHIP,2018-07-01,648.4,631.725
16,Bloco 3 meses,Harmônica log,2018-05-01,553.4,537.5609325439037
16,Bloco 3 meses,Harmônica log,2018-06-01,566.3,560.3143393937638
16,Bloco 3 meses,Harmônica log,2018-07-01,648.4,627.9074401738435
16,Bloco 3 meses,Harmônica + resíduo,2018-05-01,553.4,531.1477674721557
16,Bloco 3 meses,Harmônica + resíduo,2018-06-01,566.3,558.068344157914
16,Bloco 3 meses,Harmônica + resíduo,2018-07-01,648.4,630.4044499753727
16,Bloco 6 meses,Média global,2015-03-01,444.8,586.5158536585366
16,Bloco 6 meses,Média global,2015-04-01,441.5,586.5158536585366
16,Bloco 6 meses,Média global,2015-05-01,456.7,586.5158536585366
16,Bloco 6 meses,Média global,2015-06-01,472.3,586.5158536585366
16,Bloco 6 meses,Média global,2015-07-01,503.4,586.5158536585366
16,Bloco 6 meses,Média global,2015-08-01,512.4,586.5158536585366
16,Bloco 6 meses,Linear,2015-03-01,444.8,373.3285714285714
16,Bloco 6 meses,Linear,2015-04-01,441.5,387.15714285714284
16,Bloco 6 meses,Linear,2015-05-01,456.7,400.98571428571427
16,Bloco 6 meses,Linear,2015-06-01,472.3,414.81428571428575
16,Bloco 6 meses,Linear,2015-07-01,503.4,428.64285714285717
16,Bloco 6 meses,Linear,2015-08-01,512.4,442.4714285714286
16,Bloco 6 meses,PCHIP,2015-03-01,444.8,364.8620991253644
16,Bloco 6 meses,PCHIP,2015-04-01,441.5,378.6906705539359
16,Bloco 6 meses,PCHIP,2015-05-01,456.7,397.5991253644315
16,Bloco 6 meses,PCHIP,2015-06-01,472.3,418.20087463556854
16,Bloco 6 meses,PCHIP,2015-07-01,503.4,437.1093294460641
16,Bloco 6 meses,PCHIP,2015-08-01,512.4,450.9379008746355
16,Bloco 6 meses,Harmônica log,2015-03-01,444.8,409.4301058882462
16,Bloco 6 meses,Harmônica log,2015-04-01,441.5,439.9454873564249
16,Bloco 6 meses,Harmônica log,2015-05-01,456.7,445.6831980379666
16,Bloco 6 meses,Harmônica log,2015-06-01,472.3,465.9759917953043
16,Bloco 6 meses,Harmônica log,2015-07-01,503.4,523.9519119257196
16,Bloco 6 meses,Harmônica log,2015-08-01,512.4,537.7418242139545
16,Bloco 6 meses,Harmônica + resíduo,2015-03-01,444.8,372.5715939460016
16,Bloco 6 meses,Harmônica + resíduo,2015-04-01,441.5,404.282557628183
16,Bloco 6 meses,Harmônica + resíduo,2015-05-01,456.7,413.5886099427844
16,Bloco 6 meses,Harmônica + resíduo,2015-06-01,472.3,436.6787119139801
16,Bloco 6 meses,Harmônica + resíduo,2015-07-01,503.4,495.84516149388213
16,Bloco 6 meses,Harmônica + resíduo,2015-08-01,512.4,513.90712317337
17,Aleatório 10%,Média global,2015-07-01,503.4,578.11125
17,Aleatório 10%,Média global,2017-04-01,484.7,578.11125
17,Aleatório 10%,Média global,2018-10-01,548.1,578.11125
17,Aleatório 10%,Média global,2018-11-01,564.7,578.11125
17,Aleatório 10%,Média global,2019-03-01,573.2,578.11125
17,Aleatório 10%,Média global,2022-04-01,636.2,578.11125
17,Aleatório 10%,Média global,2022-10-01,683.4,578.11125
17,Aleatório 10%,Média global,2022-11-01,682.8,578.11125
17,Aleatório 10%,Linear,2015-07-01,503.4,492.35
17,Aleatório 10%,Linear,2017-04-01,484.7,505.35
17,Aleatório 10%,Linear,2018-10-01,548.1,584.95
17,Aleatório 10%,Linear,2018-11-01,564.7,595.7
17,Aleatório 10%,Linear,2019-03-01,573.2,521.25
17,Aleatório 10%,Linear,2022-04-01,636.2,683.0
17,Aleatório 10%,Linear,2022-10-01,683.4,709.2
17,Aleatório 10%,Linear,2022-11-01,682.8,709.2
17,Aleatório 10%,PCHIP,2015-07-01,503.4,496.6768060252075
17,Aleatório 10%,PCHIP,2017-04-01,484.7,505.34999999999997
17,Aleatório 10%,PCHIP,2018-10-01,548.1,580.91875
17,Aleatório 10%,PCHIP,2018-11-01,564.7,595.7
17,Aleatório 10%,PCHIP,2019-03-01,573.2,516.8042047853625
17,Aleatório 10%,PCHIP,2022-04-01,636.2,683.0
17,Aleatório 10%,PCHIP,2022-10-01,683.4,709.2
17,Aleatório 10%,PCHIP,2022-11-01,682.8,709.2
17,Aleatório 10%,Harmônica log,2015-07-01,503.4,522.4907973643375
17,Aleatório 10%,Harmônica log,2017-04-01,484.7,503.7527137858857
17,Aleatório 10%,Harmônica log,2018-10-01,548.1,527.1430104372959
17,Aleatório 10%,Harmônica log,2018-11-01,564.7,587.1195875040986
17,Aleatório 10%,Harmônica log,2019-03-01,573.2,527.8456726202594
17,Aleatório 10%,Harmônica log,2022-04-01,636.2,690.0673371527522
17,Aleatório 10%,Harmônica log,2022-10-01,683.4,678.0593525716506
17,Aleatório 10%,Harmônica log,2022-11-01,682.8,755.2066887027752
17,Aleatório 10%,Harmônica + resíduo,2015-07-01,503.4,515.207373772139
17,Aleatório 10%,Harmônica + resíduo,2017-04-01,484.7,523.6229054038358
17,Aleatório 10%,Harmônica + resíduo,2018-10-01,548.1,542.1039381384188
17,Aleatório 10%,Harmônica + resíduo,2018-11-01,564.7,612.6343924728811
17,Aleatório 10%,Harmônica + resíduo,2019-03-01,573.2,508.7150719123609
17,Aleatório 10%,Harmônica + resíduo,2022-04-01,636.2,707.6992469791826
17,Aleatório 10%,Harmônica + resíduo,2022-10-01,683.4,659.8837086201306
17,Aleatório 10%,Harmônica + resíduo,2022-11-01,682.8,734.9630804823317
17,Aleatório 20%,Média global,2015-03-01,444.8,577.2130434782608
17,Aleatório 20%,Média global,2015-08-01,512.4,577.2130434782608
17,Aleatório 20%,Média global,2015-09-01,456.3,577.2130434782608
17,Aleatório 20%,Média global,2016-08-01,563.1,577.2130434782608
17,Aleatório 20%,Média global,2018-02-01,455.7,577.2130434782608
17,Aleatório 20%,Média global,2018-05-01,553.4,577.2130434782608
17,Aleatório 20%,Média global,2018-09-01,574.2,577.2130434782608
17,Aleatório 20%,Média global,2019-02-01,489.1,577.2130434782608
17,Aleatório 20%,Média global,2019-05-01,566.5,577.2130434782608
17,Aleatório 20%,Média global,2020-02-01,439.8,577.2130434782608
17,Aleatório 20%,Média global,2020-05-01,592.6,577.2130434782608
17,Aleatório 20%,Média global,2021-04-01,636.1,577.2130434782608
17,Aleatório 20%,Média global,2021-10-01,660.3,577.2130434782608
17,Aleatório 20%,Média global,2021-11-01,671.8,577.2130434782608
17,Aleatório 20%,Média global,2022-07-01,832.4,577.2130434782608
17,Aleatório 20%,Média global,2022-08-01,852.0,577.2130434782608
17,Aleatório 20%,Linear,2015-03-01,444.8,400.5
17,Aleatório 20%,Linear,2015-08-01,512.4,485.3
17,Aleatório 20%,Linear,2015-09-01,456.3,467.2
17,Aleatório 20%,Linear,2016-08-01,563.1,524.4
17,Aleatório 20%,Linear,2018-02-01,455.7,532.125
17,Aleatório 20%,Linear,2018-05-01,553.4,544.0
17,Aleatório 20%,Linear,2018-09-01,574.2,600.1
17,Aleatório 20%,Linear,2019-02-01,489.1,571.075
17,Aleatório 20%,Linear,2019-05-01,566.5,576.05
17,Aleatório 20%,Linear,2020-02-01,439.8,559.775
17,Aleatório 20%,Linear,2020-05-01,592.6,596.1
17,Aleatório 20%,Linear,2021-04-01,636.1,667.75
17,Aleatório 20%,Linear,2021-10-01,660.3,701.825
17,Aleatório 20%,Linear,2021-11-01,671.8,708.95
17,Aleatório 20%,Linear,2022-07-01,832.4,733.1333333333333
17,Aleatório 20%,Linear,2022-08-01,852.0,721.1666666666667
17,Aleatório 20%,PCHIP,2015-03-01,444.8,395.22460496613996
17,Aleatório 20%,PCHIP,2015-08-01,512.4,489.32222222222225
17,Aleatório 20%,PCHIP,2015-09-01,456.3,463.1777777777778
17,Aleatório 20%,PCHIP,2016-08-01,563.1,527.1776548672566
17,Aleatório 20%,PCHIP,2018-02-01,455.7,532.4360795454545
17,Aleatório 20%,PCHIP,2018-05-01,553.4,534.6356728802
17,Aleatório 20%,PCHIP,2018-09-01,574.2,600.1
17,Aleatório 20%,PCHIP,2019-02-01,489.1,572.707511449779
17,Aleatório 20%,PCHIP,2019-05-01,566.5,567.035329244674
17,Aleatório 20%,PCHIP,2020-02-01,439.8,555.846875
17,Aleatório 20%,PCHIP,2020-05-01,592.6,588.35709463618
17,Aleatório 20%,PCHIP,2021-04-01,636.1,668.0574377514149
17,Aleatório 20%,PCHIP,2021-10-01,660.3,699.153125
17,Aleatório 20%,PCHIP,2021-11-01,671.8,708.95
17,Aleatório 20%,PCHIP,2022-07-01,832.4,739.6621210274978
17,Aleatório 20%,PCHIP,2022-08-01,852.0,726.2464642772179
17,Aleatório 20%,Harmônica log,2015-03-01,444.8,416.5306304128409
17,Aleatório 20%,Harmônica log,2015-08-01,512.4,531.047642752702
17,Aleatório 20%,Harmônica log,2015-09-01,456.3,472.71817064441416
17,Aleatório 20%,Harmônica log,2016-08-01,563.1,565.4603079535514
17,Aleatório 20%,Harmônica log,2018-02-01,455.7,493.23898931763085
17,Aleatório 20%,Harmônica log,2018-05-01,553.4,536.0125125740343
17,Aleatório 20%,Harmônica log,2018-09-01,574.2,570.7004515860251
17,Aleatório 20%,Harmônica log,2019-02-01,489.1,525.2015983886539
17,Aleatório 20%,Harmônica log,2019-05-01,566.5,570.7469086125194
17,Aleatório 20%,Harmônica log,2020-02-01,439.8,559.2354313506358
17,Aleatório 20%,Harmônica log,2020-05-01,592.6,607.7321443979425
17,Aleatório 20%,Harmônica log,2021-04-01,636.1,639.2845959173234
17,Aleatório 20%,Harmônica log,2021-10-01,660.3,642.0298498473164
17,Aleatório 20%,Harmônica log,2021-11-01,671.8,692.98789883585
17,Aleatório 20%,Harmônica log,2022-07-01,832.4,808.7580666223151
17,Aleatório 20%,Harmônica log,2022-08-01,852.0,824.1646163592291
17,Aleatório 20%,Harmônica + resíduo,2015-03-01,444.8,392.0078873163944
17,Aleatório 20%,Harmônica + resíduo,2015-08-01,512.4,522.2960651741769
17,Aleatório 20%,Harmônica + resíduo,2015-09-01,456.3,473.3624106297684
17,Aleatório 20%,Harmônica + resíduo,2016-08-01,563.1,560.2868278174053
17,Aleatório 20%,Harmônica + resíduo,2018-02-01,455.7,512.9420677002757
17,Aleatório 20%,Harmônica + resíduo,2018-05-01,553.4,533.011266072281
17,Aleatório 20%,Harmônica + resíduo,2018-09-01,574.2,584.3201520862735
17,Aleatório 20%,Harmônica + resíduo,2019-02-01,489.1,550.4768529573248
17,Aleatório 20%,Harmônica + resíduo,2019-05-01,566.5,564.4518437219989
17,Aleatório 20%,Harmônica + resíduo,2020-02-01,439.8,539.3190792414605
17,Aleatório 20%,Harmônica + resíduo,2020-05-01,592.6,583.3042033357225
17,Aleatório 20%,Harmônica + resíduo,2021-04-01,636.1,681.0481077787865
17,Aleatório 20%,Harmônica + resíduo,2021-10-01,660.3,653.3313510336602
17,Aleatório 20%,Harmônica + resíduo,2021-11-01,671.8,711.7034083056709
17,Aleatório 20%,Harmônica + resíduo,2022-07-01,832.4,814.1476497088161
17,Aleatório 20%,Harmônica + resíduo,2022-08-01,852.0,813.0162286108184
17,Bloco 3 meses,Média global,2015-07-01,503.4,581.8035294117647
17,Bloco 3 meses,Média global,2015-08-01,512.4,581.8035294117647
17,Bloco 3 meses,Média global,2015-09-01,456.3,581.8035294117647
17,Bloco 3 meses,Linear,2015-07-01,503.4,466.5
17,Bloco 3 meses,Linear,2015-08-01,512.4,460.70000000000005
17,Bloco 3 meses,Linear,2015-09-01,456.3,454.90000000000003
17,Bloco 3 meses,PCHIP,2015-07-01,503.4,468.675
17,Bloco 3 meses,PCHIP,2015-08-01,512.4,460.70000000000005
17,Bloco 3 meses,PCHIP,2015-09-01,456.3,452.725
17,Bloco 3 meses,Harmônica log,2015-07-01,503.4,527.1640771278421
17,Bloco 3 meses,Harmônica log,2015-08-01,512.4,541.4011630636855
17,Bloco 3 meses,Harmônica log,2015-09-01,456.3,476.4183949810182
17,Bloco 3 meses,Harmônica + resíduo,2015-07-01,503.4,532.8290946737422
17,Bloco 3 meses,Harmônica + resíduo,2015-08-01,512.4,548.859146834022
17,Bloco 3 meses,Harmônica + resíduo,2015-09-01,456.3,484.4286747082483
17,Bloco 6 meses,Média global,2021-02-01,526.4,570.5666666666667
17,Bloco 6 meses,Média global,2021-03-01,663.1,570.5666666666667
17,Bloco 6 meses,Média global,2021-04-01,636.1,570.5666666666667
17,Bloco 6 meses,Média global,2021-05-01,672.4,570.5666666666667
17,Bloco 6 meses,Média global,2021-06-01,703.3,570.5666666666667
17,Bloco 6 meses,Média global,2021-07-01,775.8,570.5666666666667
17,Bloco 6 meses,Linear,2021-02-01,526.4,684.7
17,Bloco 6 meses,Linear,2021-03-01,663.1,697.3666666666667
17,Bloco 6 meses,Linear,2021-04-01,636.1,710.0333333333334
17,Bloco 6 meses,Linear,2021-05-01,672.4,722.7
17,Bloco 6 meses,Linear,2021-06-01,703.3,735.3666666666667
17,Bloco 6 meses,Linear,2021-07-01,775.8,748.0333333333334
17,Bloco 6 meses,PCHIP,2021-02-01,526.4,702.7020315213474
17,Bloco 6 meses,PCHIP,2021-03-01,663.1,718.7265723963093
17,Bloco 6 meses,PCHIP,2021-04-01,636.1,732.7508875466771
17,Bloco 6 meses,PCHIP,2021-05-01,672.4,744.3676824273405
17,Bloco 6 meses,PCHIP,2021-06-01,703.3,753.169662493189
17,Bloco 6 meses,PCHIP,2021-07-01,775.8,758.7495331991122
17,Bloco 6 meses,Harmônica log,2021-02-01,526.4,578.7506395656974
17,Bloco 6 meses,Harmônica log,2021-03-01,663.1,595.3687049758365
17,Bloco 6 meses,Harmônica log,2021-04-01,636.1,635.7681467073663
17,Bloco 6 meses,Harmônica log,2021-05-01,672.4,642.7079136966651
17,Bloco 6 meses,Harmônica log,2021-06-01,703.3,672.4825500167971
17,Bloco 6 meses,Harmônica log,2021-07-01,775.8,753.3808217523544
17,Bloco 6 meses,Harmônica + resíduo,2021-02-01,526.4,573.1891326353845
17,Bloco 6 meses,Harmônica + resíduo,2021-03-01,663.1,589.1469800898652
17,Bloco 6 meses,Harmônica + resíduo,2021-04-01,636.1,628.5902026905825
17,Bloco 6 meses,Harmônica + resíduo,2021-05-01,672.4,634.9122106492952
17,Bloco 6 meses,Harmônica + resíduo,2021-06-01,703.3,663.7617788597665
17,Bloco 6 meses,Harmônica + resíduo,2021-07-01,775.8,742.9797401304663
18,Aleatório 10%,Média global,2015-08-01,512.4,577.73
18,Aleatório 10%,Média global,2016-03-01,476.2,577.73
18,Aleatório 10%,Média global,2016-09-01,496.5,577.73
18,Aleatório 10%,Média global,2016-10-01,489.0,577.73
18,Aleatório 10%,Média global,2020-10-01,617.2,577.73
18,Aleatório 10%,Média global,2021-08-01,760.7,577.73
